Provider ID,Procedure codes/CPT Code,Billing frequency,Patient ID,Total amount,Doctor,Hospital,Diagnosis Report,Discharge Summary,Prescriptions and Bills,Hospital Bills,Insurance Company Name,Fraud history approval/rejection status,Contact Details,Network Partners,Benefits,Policy Number,Policy type,Renewal Date,Claim limits,Premium amount,Start Date,End Date,Bank Account,Policy Number (Claim),Policy Holder Name,Address,Phone Number,Email,Covered,Hospitalized Date,Treatment expenses,Claim Documents Submitted
622a5a56-ebd6-48a9-9977-1f827b7f6dab,CPT-97426,Monthly,3bad73c4-704a-4f95-ad81-d08ed8a8bd24,3299,Dr. Gary Cox,"Suarez, Ortiz and Hunter",Be somebody behavior fund sense when behind.,Hard recently indicate relate what ever.,Away use sing your.,63459,"Thomas, Bell and Perry",Approved,001-748-447-7961x570,"Morales, Perez and Arellano",See out marriage task.,ffe2eea5-567b-4271-9e9e-5c5da065bb1e,Individual,06/02/25,58112,375,02/02/25,16/01/26,GB69UZVQ38451750225660,ffe2eea5-567b-4271-9e9e-5c5da065bb1e,Pamela White,"5400 Hill Port
South Johnville, KY 88272",990-432-6806x228,lewisamber@page.net,No,11/08/21,164,No
ebafd30b-405a-4a64-8824-24fc98a7557c,CPT-93260,Monthly,3f63c725-d30f-4476-a22a-259401ce126e,10039,Dr. Kevin Perry,Galvan-Williams,Start look court.,Apply heart voice arm hear college. Still civil project sound forward argue child.,Need other green college size.,63608,"Rangel, Gomez and Wade",Approved,595-278-5921x1701,Gray Inc,Paper want.,9bc2c386-1962-4440-9ca1-44cacacbe113,Corporate,21/11/22,41042,451,07/03/21,13/10/23,GB98PSDE70024690008840,9bc2c386-1962-4440-9ca1-44cacacbe113,Lucas Hill,"946 Elizabeth Squares Apt. 931
Lake Adriennehaven, MI 67025",347-535-3879x24147,vgarza@yahoo.com,No,29/07/23,3373,No
d4fc667b-2daa-40d4-9b51-a2c3463437d1,CPT-87489,Annually,76f37670-9be6-449d-891e-6f2da3233d2e,13646,Dr. Marc Harvey,Vang Ltd,Major describe authority base.,Risk measure strong like season expert. Apply pick by list large pass already.,None I accept hard interview learn time anything.,15253,Thornton-Ward,Approved,591.493.8895x2326,Gonzalez Ltd,Join life sing politics meeting.,3419787f-eaf0-4d0f-ac5d-5dfa5198c949,Family,18/06/21,10472,288,25/03/20,05/06/22,GB12VDWR43001680441627,3419787f-eaf0-4d0f-ac5d-5dfa5198c949,Ronnie Donaldson,"4874 Alison Common Apt. 240
Terribury, AK 69139",001-729-362-3554x28182,tmartinez@reed.com,No,26/01/25,2456,No
530187ae-65d4-4172-969d-93e29686ced6,CPT-59677,Quarterly,65282ef8-eeff-4fe1-add9-cd36796cd88f,73691,Dr. Christopher Ramirez,Hicks and Sons,Successful out charge court worry reflect between.,Summer the peace begin.,My its become open.,7240,Bryan-Brooks,Rejected,(428)171-3924x45802,Evans-Jones,Any vote station nothing quite.,29ade678-fca2-4222-a3c4-865f78e353ab,Corporate,29/01/25,77547,484,27/11/24,08/08/25,GB74MJMI21977089149348,29ade678-fca2-4222-a3c4-865f78e353ab,Caitlin Mcdaniel,"3606 Deborah Burg Suite 086
Port Alexandertown, HI 20673",695.815.7945,angelawatson@hotmail.com,No,29/09/21,3705,No
2a033dbb-20a2-4f13-9142-c2f62add5aca,CPT-48971,Monthly,d9d0001f-8164-4728-8fad-a6d6242bbf63,26640,Dr. Steve Nolan,"Smith, Marks and Baldwin",Each from sure but along minute.,Foot respond board fast skin seat.,Happy notice benefit visit like.,82170,Scott-Horton,Rejected,001-615-067-2095x300,"Jones, Rodriguez and Gibbs",Say which wait mission eye.,88d2b2e2-d8b8-4b49-a5d1-a84022b8cb85,Individual,28/01/25,19084,748,16/09/24,20/01/26,GB82ZGUR92673701743091,88d2b2e2-d8b8-4b49-a5d1-a84022b8cb85,April Smith,"4260 Mark Views Suite 540
Johnsonfurt, CA 51474",442-228-3317x99659,trujillojohnny@spence.info,No,30/10/23,1928,Yes
3afe32ac-abb3-46cd-a422-6d3be91de1a7,CPT-78102,Monthly,8765e999-79f3-4c7a-a48b-c431850c656a,63002,Dr. David Lopez,Orr-Williams,Thing threat region dark.,Miss design author around series. Agent dark even million less.,Subject young south cell us.,54619,Taylor Inc,Approved,492-613-1202x0806,Taylor-Johnson,Education test.,c4a4672f-f230-419e-8fca-af93defad53b,Family,07/01/23,11315,839,04/09/22,10/04/23,GB56CIDS27682727390373,c4a4672f-f230-419e-8fca-af93defad53b,Jon Johnson,"339 Michelle Cliffs
Moseston, DC 79390",+1-526-856-0373x15131,oharper@gmail.com,Yes,27/03/21,3362,No
a135d434-bd71-4cf7-b100-b29ce99e8cb4,CPT-66351,Quarterly,df342a8e-96a9-4ca4-92df-0b47aab5f009,54401,Dr. James Mcguire,"Carter, Lopez and Larson",Almost office together assume.,Idea outside start.,Computer international moment use wait learn.,59508,"Gomez, Fritz and Fuller",Rejected,(631)046-1787,Austin-Brown,Memory gas head tough.,a243e53d-ebe1-4260-9e9d-cf71050ae799,Corporate,09/11/24,90313,486,05/09/24,02/12/24,GB36HXBS83475000950307,a243e53d-ebe1-4260-9e9d-cf71050ae799,Jamie Martinez,"93394 Garrison Centers Suite 232
Silvachester, LA 67190",-1445,reneetaylor@little.com,Yes,18/09/20,9023,Yes
c9e18bb5-6272-4716-9600-a07b99a70e57,CPT-71767,Quarterly,2297edcb-36b8-4664-9676-7b18fdbd2593,97457,Dr. Derek Young,Watkins Group,Option up ball similar piece able deal.,Age long current economy phone. Wear speech become.,Environment resource how traditional rule the.,82892,Knight and Sons,Approved,(497)250-3566,Weaver LLC,Expert magazine including assume value.,48bd7091-7928-4f31-905c-c5bf21da983a,Family,19/05/24,95408,20,03/11/23,03/02/25,GB42HCFD36903927534562,48bd7091-7928-4f31-905c-c5bf21da983a,Matthew Woodard,"973 Fernandez Lane
Navarroton, AK 59454",239-738-4586x6988,brianbrown@singh-porter.com,No,11/10/22,4899,No
4e8c19c3-a71a-4bba-9658-02bfc6930f25,CPT-81096,Quarterly,a956d339-1434-4f5a-aeb2-324a17435dd1,51106,Dr. David Williams,"Orozco, Powers and Page",Sea laugh goal far.,Stage deep seat night film himself. Speak fact environmental where affect agency well.,Draw probably rule study each tonight.,73619,"Davis, Nelson and Gates",Rejected,-5460,Nelson PLC,Any claim environmental.,fd4d5eda-5745-4b6d-aaef-ab433e0fa1c3,Individual,31/03/24,62991,781,11/12/23,30/07/24,GB97QBMQ69218003336260,fd4d5eda-5745-4b6d-aaef-ab433e0fa1c3,David Fitzpatrick,"338 Christina Cliff Apt. 290
East Samantha, NM 54322",922.743.1982,pattersonmargaret@long.org,No,08/04/20,1099,Yes
42830eb4-1df6-47ec-af76-d2b70eebe972,CPT-10678,Monthly,2d6f054a-d56f-4d62-bf58-8880d7006d9f,79622,Dr. Dale White,Savage-Lee,Everything high beautiful note happen out language.,Less product scene forward agree buy account. Sing true our always city expect.,Thank agreement score hair budget more president.,4925,Rose and Sons,Approved,+1-181-983-6910x5904,Johnson-Dodson,My image increase.,a2e11296-342f-46b9-a50b-892c8eeb47ba,Family,12/12/24,44694,418,09/03/21,12/12/24,GB07YMFR70219812780468,a2e11296-342f-46b9-a50b-892c8eeb47ba,Tiffany Roberts,"924 Bethany Freeway Suite 231
South Dawn, SD 73654",304-626-9886,jeffreypope@cisneros-christensen.com,Yes,15/08/22,2642,No
ef23cfb5-3183-4535-933b-728775fa2771,CPT-44749,Monthly,1f74016e-eb95-49f1-a630-5e54584f65f5,10093,Dr. Yesenia Sheppard,Williams-Phillips,Player between four example over water.,Little should up boy involve practice break. All establish seek thousand practice.,Television message Mr whom find.,21532,"Rush, Johnson and Hancock",Rejected,001-072-187-0448,Marshall Inc,Task pressure.,d9758aec-b363-4571-9b7b-a0efc14c9277,Corporate,01/01/22,1874,457,20/01/20,01/08/22,GB61HBEZ08922758944079,d9758aec-b363-4571-9b7b-a0efc14c9277,Aaron Peterson,"9481 Angela Knolls Apt. 300
Maryfort, IN 84956",306.903.9698x286,theresaaustin@zavala-schmidt.org,Yes,16/10/22,651,Yes
fb7118ae-f789-483a-b15f-9da1c7e97c8c,CPT-36535,Annually,1a2c8464-5220-49cf-816b-3f53b36c17bb,37656,Dr. Sheila Nelson,Bryant and Sons,Choice improve field trade wish.,Memory amount seven health.,Value land threat outside north even wear.,75466,"Clark, Lynch and Everett",Approved,(404)977-8292x9259,Miller-Lowe,Live see officer.,cbf317ae-adff-4fad-b258-86bfdccc1c56,Individual,08/10/21,59722,707,07/01/20,22/07/22,GB34TWOP45880023263141,cbf317ae-adff-4fad-b258-86bfdccc1c56,Kimberly Higgins,"192 Crystal Fords
Lake Loriview, NY 12881",001-719-273-3453x0056,kimberly65@hotmail.com,Yes,02/05/22,7328,Yes
4c327202-b92d-456e-a18f-ad6d7aa8c901,CPT-41331,Monthly,3a29ca43-d6b4-459f-8055-f205931424ab,63492,Dr. Lisa Martinez,Calderon Group,Discover food somebody both.,Life professional glass color middle answer.,Room us both anything only.,97177,Watson and Sons,Approved,388.399.5965,"Spencer, Green and Cole",People north baby.,9f348e4c-df7f-45fe-95e9-f83d1a7a323b,Family,07/01/23,45825,347,07/10/22,24/12/23,GB54NPMQ37578394449058,9f348e4c-df7f-45fe-95e9-f83d1a7a323b,Charles Lawrence,"894 Charles Ramp
Brownburgh, UT 19898",(351)913-6716x19190,osborneevan@yahoo.com,Yes,30/03/22,9499,No
2dd7924a-72b1-496d-b209-69ce2a371cd3,CPT-36577,Annually,0d03f829-973c-4f51-8977-28878e637ae6,26777,Dr. Joshua Howard,Moore-Cooper,Meet theory student here memory.,Play Republican remember charge upon. Single enough production.,Vote nation health whose half billion conference.,62373,Hampton Ltd,Rejected,+1-509-280-9340x0978,Macias Inc,Step during story.,101e9887-e8c8-4be0-a6bf-e5c32f9515e8,Family,16/04/24,92988,353,03/03/24,19/12/24,GB14NSEW74739502300351,101e9887-e8c8-4be0-a6bf-e5c32f9515e8,Mallory Lewis,"7508 White Tunnel
South Ashley, DE 87082",3751597654,zlee@farrell.biz,Yes,06/08/22,628,Yes
a0f1e434-fb38-416f-8508-98dcd0634331,CPT-26499,Monthly,439db3ff-80ab-4974-bba5-56ae41fa60a2,66829,Dr. Gabriella Peterson,Crawford-Taylor,You cup writer prevent government.,International prepare surface.,Design imagine state wait perform movie.,15278,Merritt-Sherman,Approved,001-252-048-6244,Graham-Rodriguez,Claim growth well.,62b7c186-6d3d-4baf-8d4c-3360f1aa7899,Family,29/05/24,30064,565,11/05/23,26/07/24,GB87CDMS39133805721688,62b7c186-6d3d-4baf-8d4c-3360f1aa7899,Heather Smith,"557 Cheryl Plains Apt. 746
Jamestown, ND 83164",176.185.6400x68492,matthewjackson@yahoo.com,Yes,20/02/24,1182,No
03b41e3c-7b6e-458b-a16a-620079dbb23c,CPT-26810,Annually,781a8008-234b-4352-b1cd-2822428a4da7,84697,Dr. Janet May,"Singh, Norris and Moore",Impact time visit for.,World book begin put best community.,Property center you adult beyond strong service.,44423,Clark-Delacruz,Rejected,001-660-887-9813x95272,"Thomas, Watson and Green",Down according thus.,bd43a4c3-0471-4672-8297-ba8c5bf81f4c,Corporate,28/07/21,98286,286,28/05/21,30/05/22,GB37TEIA78381337670976,bd43a4c3-0471-4672-8297-ba8c5bf81f4c,Cheryl Hayden,"449 Stephanie Streets
East Elizabeth, TN 42213",(432)938-2824,fergusonmatthew@yahoo.com,Yes,18/09/22,3787,No
6659f7f3-db83-4069-8b72-6655efae871d,CPT-86848,Quarterly,de6997b0-468a-4df9-8c6e-8a8b223e2a97,94510,Dr. Cynthia Abbott,Underwood Group,Them head rise.,Large carry help which two paper.,Where main property.,4600,Miles Inc,Approved,+1-818-566-4095x612,Sparks and Sons,Behind recent season sign.,d997b3a5-80e0-4b23-b8a2-db862afecee8,Family,19/01/24,21203,980,27/06/23,03/06/24,GB46KKRC90144768601007,d997b3a5-80e0-4b23-b8a2-db862afecee8,Sarah Phillips,"1963 Douglas Rue Suite 471
Marshallshire, FL 64162",(351)203-0351x01992,sandrapowell@gmail.com,No,22/07/21,5765,No
ae991059-4d9f-49b8-93d9-2dec2a281a8b,CPT-84253,Annually,292fe07d-626a-401d-acde-812029b0d319,35572,Dr. Cory Carlson,"Meza, Allen and Yates",Defense voice serve small every authority city.,Hand space left item would also use year. My firm ago either.,Society science carry animal table.,87637,Estrada and Sons,Approved,503.964.7049x17405,Meyers Inc,Medical even region out every.,a4cc831b-b85b-4cc5-b957-82bc5fb3b470,Family,06/04/23,24572,160,18/11/21,18/05/23,GB32PWMD82601942600617,a4cc831b-b85b-4cc5-b957-82bc5fb3b470,Laura Hall,"Unit 0154 Box 9807
DPO AE 50592",001-838-763-7688,andrew20@vasquez.com,No,31/07/21,8918,Yes
1a483f96-71f0-4991-b17f-7090cc59e1c8,CPT-86244,Monthly,eb94146b-e4e7-4676-bd6e-ac76e5e69014,9046,Dr. Courtney Thomas,Sanchez-Mahoney,Large continue each any open enjoy.,Laugh form know while technology perform.,View inside face mention light form.,34568,"Murphy, Blackwell and Landry",Rejected,+1-985-320-5020x437,"Sellers, Miranda and Chan",Customer source.,68e2a69d-a159-4749-8926-62fcf3e37b7e,Corporate,22/05/24,3099,441,21/11/22,06/03/25,GB80BYRJ30597661172531,68e2a69d-a159-4749-8926-62fcf3e37b7e,Angel Stewart,"9185 Bowen Knoll Apt. 126
West Candace, UT 69493",773-217-2538,jennifer22@yahoo.com,No,10/02/22,2347,Yes
a9a747cf-8041-4652-b2d9-2a87b3ec7a33,CPT-65299,Quarterly,b6b633e3-8b7f-44c7-ad45-b168abacf2c7,52698,Dr. Kara Anderson,Jordan-Garrison,Force set start learn behind whom discuss.,New role our enter.,Reveal employee operation ok impact wind animal.,57757,"Thompson, Jones and Hobbs",Approved,066.293.6754,Gomez-Donovan,Reach important section.,b1af4a7c-77cd-41b3-b3b0-d6d35560cf7e,Corporate,06/03/25,28958,902,23/06/23,14/05/25,GB21MTRO74051039446979,b1af4a7c-77cd-41b3-b3b0-d6d35560cf7e,Emily Williams,"90588 Rebecca Valley
South Ninamouth, SD 09744",364.539.3480,brittanymorse@yahoo.com,No,23/04/21,2001,No
609427af-35a6-45f1-9327-fcd49e13f9d5,CPT-49796,Annually,73256e86-ef4f-49ae-acf5-eebfe8aca146,13984,Dr. Jimmy Simmons,Payne-Anderson,About thank serve with thing movement by.,Board everyone example our available inside. Most network success word.,Social though necessary area ago south.,51435,Jimenez-Long,Rejected,(665)647-6264,"Sanders, Walker and Brady",Fact out risk vote.,4f8a00e0-091e-4ba1-aff4-6493ab0247ac,Corporate,24/04/24,60795,641,18/07/23,11/02/25,GB51JYND84288342668343,4f8a00e0-091e-4ba1-aff4-6493ab0247ac,Lisa Berry,"39722 Joshua Ville
Melendeztown, HI 76955",204-523-0681x6476,markpearson@hotmail.com,No,09/09/22,1247,Yes
1f4a9193-beb7-4aca-a488-f40da345810b,CPT-11615,Annually,d18b92c4-bbbe-4dd8-9748-b301cf310a4c,4411,Dr. Daniel Jackson,Sharp Inc,Fear society car.,Type especially draw usually TV wall apply. About scene impact author thus appear.,Them best happy minute.,23985,"Barnes, Flores and Kelley",Approved,149-260-2962x29866,"Arnold, Dunn and Thornton",Give service one case inside.,852d5891-5854-4313-a8b6-fe2f2091258c,Family,15/03/24,79799,342,20/08/20,15/11/24,GB97BSVH03689728220537,852d5891-5854-4313-a8b6-fe2f2091258c,Daniel Smith,"90659 Tanya Track Suite 522
New Claytonfort, VA 27912",725-129-9682x2493,rickykramer@murray.com,No,06/10/21,7760,Yes
e29b5d2b-679c-46e7-a9a7-acf2e8454139,CPT-95276,Annually,2604a8d8-93bc-4d62-a432-843de0c9df4a,76119,Dr. Daniel Henry,Montgomery-Cuevas,Fact clearly evening maintain though.,Field five finish stand deal wall law.,Learn card may exist. Close field many.,85369,Hall-Weaver,Rejected,236.067.2530,Hernandez-Powell,Significant school respond machine ten.,7028c636-81f0-44a0-a1ea-e35573db43ca,Family,23/02/22,57185,932,20/04/21,04/03/22,GB70QFAY42510532181250,7028c636-81f0-44a0-a1ea-e35573db43ca,Kimberly Morrison DDS,"484 Adam Drives
West Andrew, AR 81150",1048674247,parnold@hotmail.com,Yes,02/10/20,4768,Yes
e2ac8aec-125f-410b-b727-3e277e73ffc9,CPT-97326,Annually,d03fc0f6-11a5-4c3f-8687-7a0fdafa3961,738,Dr. Tiffany Armstrong,Newton Inc,Either director suffer medical.,Push experience sometimes apply high represent wish.,Way stand which city account.,96898,Walter-Mitchell,Approved,913.775.4687x5813,Dunn-Cobb,Opportunity itself away.,131e52c2-ad5b-4083-ba40-59eea193869c,Corporate,03/03/25,34926,17,27/12/24,03/12/25,GB05XHYO29942735428683,131e52c2-ad5b-4083-ba40-59eea193869c,Stephen Hill,"3851 Brock Lane Apt. 942
Whitestad, DE 60485",201.678.1741,anthonymorris@yahoo.com,Yes,24/01/25,2650,Yes
afa5453c-36bd-47ee-a892-6e454e52b44f,CPT-89805,Quarterly,67b8fa1d-8e31-4e21-b471-e120863cb03e,90596,Dr. Mr. Caleb Shaffer,"Castaneda, Lyons and Beard",Yes study after strategy.,Throughout consumer include hit though whether use. Upon book kitchen street family rise whom around.,Lead skill TV.,88108,"Roberts, Gordon and Fox",Rejected,617.319.8533,"Wood, Clayton and Andrews",Look recognize assume there happen.,f50dd674-03be-410d-af07-0479ef788ebd,Corporate,22/04/21,54277,968,10/03/20,14/04/22,GB24WGXS03066348066948,f50dd674-03be-410d-af07-0479ef788ebd,Daniel Jackson,"5846 Hoffman Lock
East Richardton, NJ 06530",+1-726-020-8330x515,isaac90@lee.com,No,27/11/20,8228,No
e1cdf2c6-924e-4669-b1d0-7392cb671687,CPT-61292,Annually,454cd2d5-1f9a-484b-8e10-cc3bf28498d8,49758,Dr. Courtney Holloway,Potter-Green,Indicate respond even nothing note pick individual prove.,Total put put.,Threat debate who administration.,72458,Rose-Lee,Approved,(583)591-6495x491,"Conrad, Gill and Cox",Him apply tax.,1ce332c5-e713-4fc1-8a7d-5d1cbdd8896b,Family,10/02/25,84218,841,03/11/24,15/05/25,GB68WMZF48741324347476,1ce332c5-e713-4fc1-8a7d-5d1cbdd8896b,Alicia York,"350 Brenda Cliff
Tanyamouth, LA 16383",309.324.9372x1909,melissa47@luna-green.net,Yes,16/12/24,8004,No
bd08562a-ba59-4fa8-9f41-2d4a13899f37,CPT-48748,Quarterly,78009134-9db4-41d0-892c-81b9fbf90534,44401,Dr. Susan Mays,Pennington-Harding,Itself response eye certainly success morning.,Forward professor build try remember itself.,Catch finally similar many.,89432,Brewer and Sons,Rejected,860-313-1034,"Barry, Manning and Medina",Parent about read check.,8d8997a1-cde5-4dda-9866-c9094cb39e3c,Family,15/02/25,75665,582,05/01/25,07/09/25,GB68LTCS87097409185527,8d8997a1-cde5-4dda-9866-c9094cb39e3c,Jeffery Brown,"067 Hernandez Bypass Apt. 021
South Michelestad, AK 26472",001-244-678-9810,yperez@fields-dalton.com,No,23/07/24,4448,No
17f069b3-25bc-4207-a6de-5678250c8073,CPT-19921,Monthly,c8e8b497-4010-4fb3-8b5e-e2cee9bf4ca7,91660,Dr. Robert Hood,Stuart-Johnson,Within development forward support.,Hit tell local east tough environment.,Develop over play talk word.,3148,"Wyatt, Bell and Terry",Rejected,001-420-399-5250,"Cardenas, Houston and Robinson",Region eye yet same main.,23e1a446-4ce1-46c1-be29-92022ad0aa1b,Corporate,03/08/24,46785,828,22/06/21,18/08/24,GB22LMQX21900869489602,23e1a446-4ce1-46c1-be29-92022ad0aa1b,Mary Cannon,"692 Laura Shores
Jamesburgh, NJ 14984",001-999-593-3777x9618,rachel27@yahoo.com,Yes,12/01/24,3739,Yes
7f3911b8-f6b9-43b0-a083-dc5f503f0fb0,CPT-37856,Quarterly,192aa1b5-dec1-421f-837b-711fbd1085b0,55083,Dr. Julie Parker,Roy Inc,Decade or school bed.,Down study this people.,Everybody employee especially know say.,96432,Griffin-Simon,Rejected,8092284700,Henderson-Jones,Car protect paper candidate.,29daf815-3d9f-4b81-86e3-9b13e084c40e,Family,04/07/24,10681,428,28/01/23,30/12/24,GB83RNTR22219663389026,29daf815-3d9f-4b81-86e3-9b13e084c40e,Jesse Johnson,"6156 Michael Crescent Suite 750
Robertbury, CO 81661",175.139.1508x63226,brookemills@costa.com,No,14/07/21,4336,Yes
1dbd0e04-7651-4721-b466-400f78bb7778,CPT-40154,Monthly,052c85e7-d7a7-474f-be48-192d33b0e504,13536,Dr. Mercedes Mcdonald,"Moore, Stanton and Cooper",Course through help cup evening paper.,Sort anyone language spring arrive century.,Middle play offer company occur plan.,62620,Daniels-Beck,Rejected,001-840-391-5414x4351,Wade-Pearson,Institution Republican.,2cd90426-a255-4ce0-b398-dbf308a55e3b,Corporate,13/04/24,1515,602,20/11/23,18/04/24,GB96VXAH80296950715648,2cd90426-a255-4ce0-b398-dbf308a55e3b,Natasha Alvarez,"85758 Luis Curve Apt. 452
Garciaberg, AR 95840",9142685013,andrew52@randall-noble.com,No,04/01/24,1819,Yes
b8936bc8-7c32-42d6-82a9-7ee34c0bf26a,CPT-82890,Quarterly,5b04cfb9-218f-4ed6-80ff-d7715d99009c,76304,Dr. Sarah Wolfe,Hickman PLC,Trial attention measure have half those.,Policy against word sport nice tax.,Avoid condition wall involve create miss despite.,78761,Dunlap LLC,Rejected,001-845-591-1468x972,"Malone, Wade and Martin",Some trip run would.,5e8f42bd-b595-4066-9d8c-6af5b5b337b7,Family,16/10/21,62872,409,13/09/21,26/02/22,GB04CCEZ60866897039220,5e8f42bd-b595-4066-9d8c-6af5b5b337b7,Johnny Hunt,"63341 Sosa Point Apt. 719
Tiffanyville, PA 03671",+1-246-669-4912x070,richardsonwilliam@patel.com,No,29/07/22,2707,No
6a6a0084-1564-4b6b-b612-acdb21b0f74b,CPT-36090,Annually,055947fb-9577-4d70-bcde-dc35c02c9722,45005,Dr. Tina Banks,"Thompson, Wallace and Clark",Eye easy trial alone.,Girl step spend theory. Us dinner of bed even.,End listen direction. Away ready power team ask.,20447,Ramsey Ltd,Rejected,426-980-7408,Ortiz Inc,Eight adult apply write.,de85ee21-0f2f-4593-9203-b2cc6793d20e,Corporate,14/05/21,17642,440,06/04/21,23/12/21,GB52OTMH49799588671209,de85ee21-0f2f-4593-9203-b2cc6793d20e,Adam Davis,"Unit 2830 Box 3180
DPO AE 03391",+1-352-717-4715x54087,gduncan@hall.com,Yes,01/09/23,7352,No
5c916747-22d8-4ac1-8f99-3c64994deb28,CPT-21153,Annually,e39dbe2d-1a11-46df-921f-066fa6685ac1,52856,Dr. Robert Pittman,Davis-Jones,Nice seek listen writer.,Kind you thousand carry wrong surface. Left assume decide west morning.,Adult popular real change enter project off.,55635,"Rodgers, Jones and Mcintosh",Approved,876-128-7600,Mcneil Group,Your discuss within dinner science.,004d4b22-61a9-4d0c-9a3e-3550834c2c00,Individual,16/07/21,11995,89,29/01/20,28/02/22,GB80MVRE17820968310687,004d4b22-61a9-4d0c-9a3e-3550834c2c00,Michael Howard,"085 Brittany Plains Suite 487
Lake Mikaylamouth, MT 56405",(912)979-7597,petersonsamuel@peck.com,No,06/09/23,3595,Yes
471c5a6a-9d09-4cb8-92b5-d1e38e2a9acf,CPT-34620,Monthly,75b6a2d9-81ae-451a-8516-589eca0c46bd,53716,Dr. Daisy Murray,Taylor and Sons,Thought hundred sign leg.,Be give hour there political degree.,Left trade television they food.,85001,Burnett Group,Approved,642.138.2792x2287,"Anthony, Ayala and Smith",Road point business answer.,a3ae4361-e633-4687-954b-da76d530e255,Corporate,13/01/22,44169,943,29/05/20,26/09/22,GB88UNSX99965588360690,a3ae4361-e633-4687-954b-da76d530e255,William Sanchez,"171 Jason Alley Apt. 730
Perryhaven, WA 30423",001-264-281-8170x68116,carol43@brown-salazar.info,No,27/05/22,7140,Yes
